id,predict_0,predict_1,predict_2
2191,0.241638357168,0.738268803321,0.0200928395111
2163,0.948128219825,0.0460639146718,0.00580786550368
9987,0.995343508115,0.00465649188518,0.0
16234,0.404107299366,0.159692464646,0.436200235988
3834,0.385956403817,0.0670641630517,0.546979433131
13133,0.545109812779,0.454622539125,0.000267648095849
13909,0.332748441132,0.344038761636,0.323212797232
9952,0.679346615414,0.307532513685,0.0131208709011
3666,0.32634617262,0.673519541574,0.000134285806036
6072,0.917126936991,0.0714167915309,0.0114562714777
2936,0.350784084341,0.076812111564,0.572403804095
6497,0.851787088546,0.123607639759,0.0246052716951
5645,0.734528690001,0.26514573227,0.000325577728931
15476,0.615139936825,0.329928844222,0.0549312189529
8472,0.996740499208,0.00325950079195,0.0
15687,0.51923845885,0.480273177258,0.000488363892401
10682,0.939968598798,0.0598498763879,0.000181524814389
10772,0.948761201136,0.0512387988643,0.0
8156,0.228185898936,0.459237106613,0.312576994451
10436,0.558614770953,0.332162536962,0.109222692085
16827,0.951064260661,0.0489141834433,2.15558953675e-05
12299,0.0823276568991,0.37415327674,0.543519066361
9258,0.223077307244,0.176631492886,0.60029119987
4759,0.860550644442,0.139318964183,0.00013039137519
8989,0.741151985166,0.25615194386,0.00269607097409
14823,0.982004590407,0.0179954095927,0.0
17270,0.383365497814,0.572816449798,0.0438180523883
2005,0.953246230405,0.0417303017893,0.00502346780576
15757,0.942761087809,0.0566347384495,0.000604173741557
14476,0.445977960934,0.553728979977,0.000293059088934
17243,0.247783469877,0.592919569499,0.159296960624
3908,0.560122225514,0.429538201456,0.0103395730302
781,0.954888741054,0.0344572835353,0.0106539754102
5398,0.313826142189,0.57407191341,0.112101944401
2687,0.634297473344,0.276821090089,0.0888814365663
5017,0.910990975762,0.0498973386084,0.0391116856299
140,0.79138836934,0.204682001633,0.0039296290272
14897,0.920402941611,0.0692785404468,0.0103185179422
1487,0.537726404897,0.390938942177,0.0713346529258
18371,0.994411441144,0.00558855885589,0.0
10170,0.943615844214,0.0435852901312,0.0127988656544
3464,0.500833340255,0.226262276643,0.272904383102
1535,0.926203728589,0.0625844609312,0.0112118104796
1442,0.738590827777,0.248993998449,0.0124151737741
7249,0.689827840368,0.273076345272,0.0370958143603
17510,0.629051949246,0.365140372395,0.00580767835887
418,0.999450614266,0.000549385734131,0.0
16274,0.139308087337,0.0692320902762,0.791459822386
12497,0.469252212451,0.496747651775,0.0340001357742
17309,0.919394165447,0.0681734740547,0.0124323604984
3891,0.823685529574,0.147135508831,0.0291789615949
8437,0.970574858914,0.0294251410859,0.0
9950,0.79773256951,0.199369521345,0.00289790914436
5316,0.851836515881,0.14001078725,0.00815269686919
12979,0.581978018341,0.417705027708,0.000316953951539
14648,0.840357280967,0.153512784618,0.00612993441447
8194,0.91725451842,0.0710305513624,0.0117149302173
10386,0.289697028782,0.12781896065,0.582484010568
12749,0.173415112821,0.38503613192,0.44154875526
16508,0.897107834535,0.10286484306,2.73224043716e-05
16386,0.892832255234,0.10714618887,2.15558953675e-05
12933,0.851425875783,0.142124316213,0.00644980800397
2830,0.831374075003,0.165960844672,0.00266508032446
11528,0.52056421837,0.479142722541,0.000293059088934
15904,0.959292900915,0.0406855431895,2.15558953675e-05
16390,0.568997234996,0.40774826595,0.0232544990545
14036,0.993357428262,0.00664257173826,0.0
17215,0.993977413016,0.00602258698366,0.0
14404,0.875503278074,0.124427670349,6.90515775782e-05
12101,0.0900937172775,0.156231651761,0.753674630962
10812,0.147175269579,0.838999599868,0.0138251305526
4374,0.990320858606,0.009679141394,0.0
9719,0.473936914786,0.496126237973,0.0299368472418
8520,0.233367321732,0.676409134283,0.0902235439857
15621,0.608614770953,0.300495870295,0.0908893587514
7173,0.286880999592,0.625333875331,0.0877851250769
7544,0.722107020498,0.204256367584,0.0736366119172
7253,0.579047666378,0.341430750687,0.0795215829354
16731,0.732784128572,0.24782602324,0.0193898481875
17278,0.651766437631,0.345032265307,0.00320129706196
16327,0.912527648932,0.0864146844292,0.00105766663859
15845,0.94274658782,0.0568421612373,0.000411250942794
6750,0.164893629564,0.115282971938,0.719823398497
7674,0.954628154157,0.0400682296596,0.00530361618371
17416,0.37772655125,0.566025120248,0.0562483285023
9050,0.63124995912,0.317143940721,0.0516061001591
8931,0.183847848479,0.734738730403,0.0814134211179
13146,0.274608665652,0.223153080865,0.502238253484
11584,0.779020262458,0.220430995116,0.000548742426202
8322,0.907609329941,0.0922602786838,0.00013039137519
16067,0.595179456143,0.391894824825,0.0129257190321
11438,0.921788287549,0.0725474721933,0.00566424025754
677,0.684527123098,0.313020750756,0.0024521261461
7475,0.632396147955,0.349636722597,0.0179671294486
13400,0.817601546801,0.176156493497,0.0062419597017
10255,0.888086170431,0.111391977599,0.000521851970142
17987,0.974039666901,0.024900205895,0.00106012720386
13651,0.249366768177,0.278037863803,0.47259536802
8226,0.968700146329,0.0306682873071,0.00063156636394
7643,0.848604839194,0.137140728398,0.0142544324083
10318,0.116262078709,0.0624383083483,0.821299612943
12382,0.965049122654,0.0318665511789,0.00308432616676
2912,0.20220514362,0.280677458093,0.517117398286
2254,0.223667848452,0.360914554024,0.415417597524
13110,0.980774788114,0.0167798334647,0.00244537842142
8355,0.185855115783,0.75392224005,0.0602226441677
10753,0.900918803419,0.0990811965812,0.0
17974,0.462853007107,0.198618268656,0.338528724237
7588,0.978729728835,0.0173766459267,0.00389362523827
3209,0.955999503014,0.0312674941143,0.0127330028717
16325,0.95462550726,0.0452182892098,0.000156203530664
12009,0.950169453934,0.0447007472756,0.0051297987907
7141,0.535665660455,0.435419766293,0.0289145732527
7584,0.199568096854,0.597289568162,0.203142334984
171,0.59639214839,0.403361516321,0.000246335288832
14412,0.894475789427,0.10014998792,0.0053742226526
16111,0.799690410592,0.20016483501,0.000144754398439
17959,0.975110584688,0.0246022113846,0.000287203927666
401,0.83616939118,0.148938872425,0.0148917363956
16571,0.234487213425,0.745683535896,0.0198292506795
3294,0.381704093067,0.585738259812,0.0325576471209
16220,0.532676959175,0.111386767576,0.355936273249
2404,0.977473280322,0.0225267196783,0.0
11002,0.788721798678,0.2112716267,6.57462195924e-06
372,0.638753304091,0.327810010359,0.0334366855499
15477,0.941208572973,0.0433476915745,0.0154437354526
41,0.703228696074,0.296475102186,0.000296201740574
8671,0.983234461899,0.0166964865231,6.90515775782e-05
8129,0.463350193057,0.297089018221,0.239560788723
14683,0.827530292254,0.171496811513,0.000972896233506
9873,0.996139260985,0.00372872581376,0.00013201320132
13577,0.972236265953,0.0276370944484,0.000126639598661
16132,0.994325697942,0.00567430205797,0.0
10100,0.964485849472,0.0327500983544,0.00276405217342
5629,0.587550525534,0.347149627483,0.0652998469831
16618,0.335262537747,0.659341570916,0.00539589133679
16876,0.148923582954,0.25872738131,0.592349035736
16036,1.0,0.0,0.0
9322,0.533779173449,0.153328218375,0.312892608175
8549,0.990373260842,0.00962673915847,0.0
18132,0.994308889835,0.00569111016456,0.0
13487,0.579559995836,0.396067301606,0.0243727025581
6904,0.829995598483,0.151585773412,0.0184186281048
2799,0.308503668303,0.668275941253,0.0232203904436
9694,0.306034596117,0.390081987754,0.303883416129
4417,0.462470040957,0.533563086391,0.00396687265229
1494,0.949307493217,0.0352721736006,0.0154203331827
13929,0.220178152538,0.711660523288,0.0681613241743
6530,0.329045656856,0.666043895749,0.00491044739489
2483,0.89655129202,0.0873301272966,0.0161185806834
3301,0.719472436741,0.279974107855,0.000553455403775
11323,0.987581302391,0.0122371727942,0.000181524814389
1237,0.552779309306,0.402337245042,0.0448834456524
1747,0.646843324895,0.323308578234,0.0298480968713
2655,0.822914091356,0.154247172779,0.0228387358658
16310,0.299446045897,0.582371637334,0.11818231677
4173,0.936064240285,0.0639357597148,0.0
17613,0.821839138382,0.176480924717,0.00167993690085
18062,0.997167582541,0.00283241745861,0.0
4109,0.344799554923,0.654907385988,0.000293059088934
15881,0.991850365265,0.00814963473549,0.0
17020,0.987125440365,0.0128745596353,0.0
7642,0.682746714241,0.102625595595,0.214627690165
9464,0.913604384033,0.0812187399526,0.0051768760143
22,0.905802520497,0.09403460802,0.000162871482719
16394,0.704862028868,0.292655181311,0.00248278982119
12854,0.631675999009,0.242256553825,0.126067447166
5073,0.710234913845,0.253355579778,0.0364095063774
2069,0.920404080984,0.0697255415562,0.00987037745941
8545,0.777366105911,0.222633894089,0.0
10775,0.46630220122,0.487889787733,0.0458080110467
9744,0.808139994093,0.191405454191,0.000454551715933
17138,0.588841875678,0.316653957953,0.0945041663687
16619,0.978998373826,0.020751215475,0.000250410699217
195,0.652762218448,0.344075659057,0.00316212249481
10258,0.351355427886,0.618472718497,0.0301718536164
4347,0.640188501988,0.348203868522,0.0116076294892
17587,0.758721245882,0.23569855617,0.00558019794816
3019,0.47956798437,0.409514329605,0.110917686025
18552,0.996835423186,0.00316457681366,0.0
13223,0.730023393886,0.257384906456,0.0125916996584
7856,0.984885057471,0.0151149425287,0.0
9830,0.411039429973,0.588667510938,0.000293059088934
10965,0.619149698464,0.380603966248,0.000246335288832
4677,0.196971923574,0.161477120788,0.641550955638
12176,0.318260332554,0.320249363462,0.361490303983
15210,0.322009127622,0.674792454087,0.00319841829138
3764,0.852579625377,0.147420374623,0.0
16846,0.640153466695,0.326648776839,0.0331977564656
771,0.35103054971,0.0939889255852,0.554980524705
13019,0.178851485041,0.0658296571616,0.755318857798
252,0.3637708264,0.504268507096,0.131960666503
11064,0.600931720776,0.398742903411,0.000325375812073
18221,0.957527377172,0.0396443933207,0.0028282295076
11502,0.927062678805,0.0692562730761,0.00368104811911
14392,0.651328416898,0.348521963609,0.000149619492908
9541,0.610874993299,0.251565151116,0.137559855585
3206,0.90653940254,0.0770385635823,0.016422033878
1994,0.214326842355,0.261904626098,0.523768531547
17294,0.322396240776,0.668207199534,0.00939655969047
344,1.0,0.0,0.0
15404,0.985805988939,0.0140946938663,9.93171942893e-05
521,0.811349910967,0.187357902379,0.00129218665405
876,0.99274394449,0.00725605551041,0.0
7671,0.33804903308,0.6606090923,0.0013418746196
3351,0.994216926382,0.00577649899611,6.57462195924e-06
11771,0.96621742685,0.03378257315,0.0
1511,0.0746172967017,0.0114222338037,0.913960469495
9265,0.465777495045,0.520703609961,0.013518894994
7982,0.978163725199,0.0215490708735,0.000287203927666
14175,0.455552984048,0.527415768313,0.0170312476399
10039,0.909583814039,0.080289412705,0.0101267732563
14091,0.463387702835,0.406684998066,0.129927299099
16518,0.986908333267,0.0129016188413,0.000190047891628
10022,0.918775858714,0.0711792787994,0.0100448624864
11564,0.871142379978,0.0744040163539,0.0544536036683
7125,0.745571790588,0.251760287397,0.00266792201539
13985,0.529796320279,0.46988672577,0.000316953951539
16442,0.590966141752,0.408776169916,0.000257688331139
8894,0.958629458488,0.0411071841116,0.000263357400537
12070,0.921161279112,0.0649779618822,0.013860759006
5222,0.830175659326,0.169790443648,3.38970263308e-05
5035,0.0849960781915,0.859381551541,0.0556223702674
11720,0.916954669077,0.0827697015208,0.000275629402114
2902,0.646068268,0.293927387933,0.0600043440669
16663,0.894866436722,0.0993906186218,0.0057429446558
5322,0.471724167074,0.446059828426,0.0822160044994
18013,0.37496019111,0.370638564553,0.254401244337
7204,0.960533471689,0.0391529717685,0.00031355654265
5241,0.642406757771,0.0597605908227,0.297832651406
10289,0.714373991022,0.265079229384,0.0205467795944
2841,0.960890102402,0.0339940537218,0.00511584387649
799,0.821807291871,0.178158811103,3.38970263308e-05
1913,0.147556331872,0.483530316473,0.368913351655
4910,0.896265515272,0.0877651106415,0.0159693740861
451,0.443243283994,0.550957144998,0.00579957100853
10840,0.518366823841,0.413056885609,0.0685762905497
15308,0.170006587472,0.525455558908,0.30453785362
10669,0.366843843249,0.1527018117,0.480454345051
9628,0.886300903234,0.113671774361,2.73224043716e-05
1010,0.7263275657,0.258492068681,0.0151803656186
11501,0.494061195904,0.347252092463,0.158686711634
12727,0.5546507658,0.445083640236,0.000265593964185
13407,1.0,0.0,0.0
11481,0.815731822397,0.183029932321,0.00123824528169
7183,0.342535003057,0.425151278081,0.232313718862
1066,0.945678767243,0.0540921225829,0.000229110174556
4010,0.953574984636,0.046116188054,0.000308827310171
13436,0.962313871204,0.0325456013063,0.00514052748943
13848,0.994199565271,0.00579386010722,6.57462195924e-06
15025,0.474074762924,0.50054318804,0.0253820490359
3313,0.244869371569,0.751218536813,0.00391209161828
13580,0.626888870493,0.372929604692,0.000181524814389
14183,0.8090236356,0.187586875881,0.00338948851878
11433,0.841483906551,0.157725214266,0.000790879182898
9442,0.61652214849,0.36194590455,0.0215319469599
15,0.954513000259,0.0454654438457,2.15558953675e-05
10817,0.991068343819,0.00893165618138,0.0
330,0.73483679213,0.264983821137,0.000179386733511
17999,0.9915950361,0.00840496390023,0.0
6883,0.652664428166,0.320504474347,0.0268310974873
7946,0.236640813406,0.75992973977,0.00342944682394
2122,0.86934220606,0.130636238045,2.15558953675e-05
16053,0.981865961511,0.0171494564434,0.00098458204561
889,0.998333333333,0.00166666666667,0.0
3521,0.823797539372,0.173461274428,0.00274118620044
18229,0.221640340339,0.13847289705,0.639886762611
11922,0.979732209858,0.0201349212081,0.000132868933629
2870,0.978876783015,0.0211232169855,0.0
4093,0.397157551284,0.491339290006,0.11150315871
283,0.458956030101,0.414695808975,0.126348160924
10344,0.472850357144,0.517010640457,0.0101390023995
531,0.999934640523,6.53594771242e-05,0.0
2710,0.44915737523,0.550549565681,0.000293059088934
8826,0.366578719704,0.60338016474,0.0300411155561
10484,0.934086298191,0.0659137018091,0.0
12881,0.0993044858629,0.100129572494,0.800565941644
5013,0.398052268029,0.574165240067,0.0277824919039
1189,0.794940474878,0.164265758081,0.0407937670414
7899,0.838458781056,0.161458548006,8.26709375873e-05
12413,0.957375584885,0.0377565215764,0.00486789353867
11046,0.41795387061,0.538880029997,0.0431660993931
5834,0.67339473897,0.294996691214,0.031608569816
14782,0.809366271232,0.183361900232,0.00727182853546
9994,0.64341451899,0.34930156993,0.00728391108014
147,0.25192396792,0.158259487813,0.589816544268
2152,0.995324489059,0.00463927905743,3.6231884058e-05
3478,0.300117918462,0.396097082919,0.303784998619
8873,0.805077375053,0.152072184282,0.0428504406651
5577,0.149494615344,0.217290209686,0.63321517497
12729,0.692508230966,0.271049357699,0.0364424113357
11488,0.363559076117,0.635116552225,0.00132437165827
17901,0.663453694771,0.331801467379,0.00474483785017
650,0.384002214704,0.476040248374,0.139957536923
3127,0.948478204287,0.0515217957131,0.0
3761,0.339079637995,0.596194375737,0.0647259862681
16587,0.205835486151,0.0342664881928,0.759898025656
11773,0.307741684238,0.523315544051,0.168942771711
11000,0.956461734979,0.043143095999,0.000395169022058
